,date,Yhat0,Yhat1
654,2021-04-17,0.52191406,0.5135852
655,2021-04-18,0.5151218,0.5048077
656,2021-04-19,0.49521554,0.4877375
657,2021-04-20,0.47806096,0.4695377
658,2021-04-21,0.48075837,0.47309497
659,2021-04-22,0.48922616,0.483204
660,2021-04-23,0.5029882,0.49590594
661,2021-04-24,0.502438,0.49498823
662,2021-04-25,0.4923507,0.48238567
663,2021-04-26,0.48542786,0.4765479
664,2021-04-27,0.50168544,0.49367714
665,2021-04-28,0.52876955,0.5219551
666,2021-04-29,0.5577162,0.54741454
667,2021-04-30,0.5727741,0.5612326
668,2021-05-01,0.579683,0.5668931
669,2021-05-02,0.5963084,0.5813899
670,2021-05-03,0.60803854,0.59346604
671,2021-05-04,0.65199,0.6347074
672,2021-05-05,0.6690107,0.6539951
673,2021-05-06,0.7054002,0.6814406
674,2021-05-07,0.71496844,0.6922748
675,2021-05-08,0.71928364,0.69375026
676,2021-05-09,0.7477865,0.72029024
677,2021-05-10,0.7724833,0.7464341
678,2021-05-11,0.795046,0.7628501
679,2021-05-12,0.8113964,0.77889067
680,2021-05-13,0.8178562,0.783241
681,2021-05-14,0.78942883,0.75599
682,2021-05-15,0.79902345,0.75854975
683,2021-05-16,0.77788687,0.7491963
684,2021-05-17,0.7595077,0.72454715
685,2021-05-18,0.7114734,0.68272394
686,2021-05-19,0.69642276,0.67015475
687,2021-05-20,0.6284956,0.6110145
688,2021-05-21,0.6025552,0.5816126
689,2021-05-22,0.54747033,0.53756475
690,2021-05-23,0.5260616,0.51068175
691,2021-05-24,0.47757038,0.47103846
692,2021-05-25,0.5045179,0.49364418
693,2021-05-26,0.5342391,0.53037935
694,2021-05-27,0.57938886,0.56802166
695,2021-05-28,0.5848519,0.5724606
696,2021-05-29,0.5556864,0.54273313
697,2021-05-30,0.5179523,0.5043405
698,2021-05-31,0.5021352,0.49254388
699,2021-06-01,0.5268584,0.5181558
700,2021-06-02,0.5436942,0.53528434
701,2021-06-03,0.5610409,0.54835236
702,2021-06-04,0.57752734,0.56540483
703,2021-06-05,0.5781589,0.5660745
704,2021-06-06,0.56737876,0.5519389
705,2021-06-07,0.5628602,0.5466196
706,2021-06-08,0.5529573,0.5420642
707,2021-06-09,0.54238933,0.5318607
708,2021-06-10,0.5434234,0.53202766
709,2021-06-11,0.53685594,0.5258425
710,2021-06-12,0.5205236,0.50909287
711,2021-06-13,0.5066634,0.49528542
712,2021-06-14,0.51293916,0.5026501
713,2021-06-15,0.5252029,0.5167791
714,2021-06-16,0.53355235,0.5235765
715,2021-06-17,0.52371633,0.5139613
716,2021-06-18,0.5101996,0.49941677
717,2021-06-19,0.48952988,0.48134834
718,2021-06-20,0.4757077,0.4653015
719,2021-06-21,0.47113892,0.4625617
720,2021-06-22,0.43641365,0.43340003
721,2021-06-23,0.41799596,0.4114147
722,2021-06-24,0.4092796,0.40490353
723,2021-06-25,0.41652068,0.4125832
724,2021-06-26,0.40479374,0.40197754
725,2021-06-27,0.39487377,0.38863617
726,2021-06-28,0.39891306,0.39361966
727,2021-06-29,0.41606343,0.41391617
728,2021-06-30,0.44121167,0.43807226
729,2021-07-01,0.46476474,0.4590701
730,2021-07-02,0.46263334,0.45739016
731,2021-07-03,0.4601576,0.45304668
732,2021-07-04,0.46216753,0.45338908
733,2021-07-05,0.4752376,0.4659727
734,2021-07-06,0.46989456,0.4639749
735,2021-07-07,0.47847885,0.470962
736,2021-07-08,0.4838602,0.47717032
737,2021-07-09,0.4719302,0.46583444
738,2021-07-10,0.46383953,0.45524198
739,2021-07-11,0.45354947,0.4470213
740,2021-07-12,0.45489788,0.44442868
741,2021-07-13,0.4399738,0.43485308
742,2021-07-14,0.42121926,0.4169482
743,2021-07-15,0.42296454,0.41763544
744,2021-07-16,0.41408,0.41053033
745,2021-07-17,0.40907016,0.4046725
746,2021-07-18,0.40353426,0.3978044
747,2021-07-19,0.40248263,0.39684406
748,2021-07-20,0.39177445,0.3888025
749,2021-07-21,0.38354573,0.38070798
750,2021-07-22,0.39898795,0.39498767
751,2021-07-23,0.4128985,0.41091803
752,2021-07-24,0.4347603,0.429339
753,2021-07-25,0.44807935,0.44189847
754,2021-07-26,0.45700374,0.44890928
755,2021-07-27,0.463623,0.45754766
756,2021-07-28,0.46961024,0.46499786
757,2021-07-29,0.48407027,0.476285
758,2021-07-30,0.49099427,0.48302013
759,2021-07-31,0.5027503,0.49471995
760,2021-08-01,0.5208315,0.5118886
761,2021-08-02,0.5343473,0.5242388
762,2021-08-03,0.5445942,0.5333721
763,2021-08-04,0.53896683,0.52861315
764,2021-08-05,0.5529508,0.54049987
765,2021-08-06,0.57020396,0.5597602
766,2021-08-07,0.5925607,0.5790777
767,2021-08-08,0.62067527,0.6045696
768,2021-08-09,0.6316263,0.6146665
769,2021-08-10,0.6448624,0.6261615
770,2021-08-11,0.6475542,0.62918365
771,2021-08-12,0.6576108,0.63663536
772,2021-08-13,0.64507973,0.62510455
773,2021-08-14,0.65858215,0.63684434
774,2021-08-15,0.665427,0.6462306
775,2021-08-16,0.6796618,0.65546864
776,2021-08-17,0.6667469,0.64635724
777,2021-08-18,0.64974225,0.62843716
778,2021-08-19,0.6393069,0.6187329
779,2021-08-20,0.6434896,0.62458
780,2021-08-21,0.660287,0.64142704
781,2021-08-22,0.66951716,0.64737326
782,2021-08-23,0.67162883,0.64777523
783,2021-08-24,0.67231214,0.65088534
784,2021-08-25,0.6678986,0.6485463
785,2021-08-26,0.67126346,0.64858055
786,2021-08-27,0.6597196,0.6379363
787,2021-08-28,0.6651617,0.6434004
788,2021-08-29,0.6661246,0.64537066
789,2021-08-30,0.67179865,0.64846385
790,2021-08-31,0.6687527,0.6477416
791,2021-09-01,0.68358415,0.6626982
792,2021-09-02,0.72488946,0.70174706
793,2021-09-03,0.75512606,0.73052114
794,2021-09-04,0.77895314,0.7476057
795,2021-09-05,0.7852724,0.7517572
796,2021-09-06,0.7919083,0.75571257
797,2021-09-07,0.789732,0.75619906
798,2021-09-08,0.75089127,0.7200761
799,2021-09-09,0.7323595,0.6993738
800,2021-09-10,0.71342224,0.68906045
801,2021-09-11,0.6918315,0.6661743
802,2021-09-12,0.67885727,0.6530593
803,2021-09-13,0.683476,0.66032034
804,2021-09-14,0.68536115,0.6633811
805,2021-09-15,0.69142336,0.6663917
806,2021-09-16,0.7103724,0.68792343
807,2021-09-17,0.72311234,0.6978313
808,2021-09-18,0.71771955,0.69045925
809,2021-09-19,0.706338,0.6781922
810,2021-09-20,0.69425887,0.6678055
811,2021-09-21,0.6584945,0.63619894
812,2021-09-22,0.6125064,0.5928635
813,2021-09-23,0.6157314,0.5969372
814,2021-09-24,0.63063645,0.61649066
815,2021-09-25,0.6331745,0.6161858
816,2021-09-26,0.623866,0.60201204
817,2021-09-27,0.6238492,0.6068373
818,2021-09-28,0.6181504,0.6022602
819,2021-09-29,0.6133649,0.5951075
820,2021-09-30,0.59910345,0.5805916
821,2021-10-01,0.60553753,0.5887983
822,2021-10-02,0.6392427,0.62334037
823,2021-10-03,0.67462957,0.6551183
824,2021-10-04,0.696368,0.6715408
825,2021-10-05,0.695674,0.67052996
826,2021-10-06,0.702729,0.6790737
827,2021-10-07,0.71952456,0.69542295
828,2021-10-08,0.73182654,0.70552015
829,2021-10-09,0.73298347,0.70537114
830,2021-10-10,0.7339271,0.70269287
831,2021-10-11,0.72193676,0.6922975
832,2021-10-12,0.7128608,0.685023
833,2021-10-13,0.7120439,0.68606246
834,2021-10-14,0.7236068,0.6972705
835,2021-10-15,0.7430892,0.7176547
836,2021-10-16,0.76525444,0.73750204
837,2021-10-17,0.7781287,0.7456438
838,2021-10-18,0.77897364,0.74476486
839,2021-10-19,0.7688007,0.7364665
840,2021-10-20,0.7722682,0.7396541
841,2021-10-21,0.79729545,0.7656024
842,2021-10-22,0.81122345,0.77864087
843,2021-10-23,0.812011,0.7746289
844,2021-10-24,0.8182283,0.7786021
845,2021-10-25,0.8175775,0.7783053
846,2021-10-26,0.8245453,0.78569895
847,2021-10-27,0.82097423,0.784455
848,2021-10-28,0.81477183,0.77678704
849,2021-10-29,0.82547456,0.7870493
850,2021-10-30,0.84881306,0.8133221
851,2021-10-31,0.85793614,0.8155227
852,2021-11-01,0.85881954,0.8131759
853,2021-11-02,0.85008657,0.8091837
854,2021-11-03,0.8685575,0.8274924
855,2021-11-04,0.88769925,0.8465768
856,2021-11-05,0.8945192,0.84809107
857,2021-11-06,0.8901774,0.84293336
858,2021-11-07,0.8856741,0.8380672
859,2021-11-08,0.8919243,0.8428709
860,2021-11-09,0.90489477,0.8591904
861,2021-11-10,0.91155976,0.8648767
862,2021-11-11,0.91497505,0.8647912
863,2021-11-12,0.9148417,0.86461717
864,2021-11-13,0.91100156,0.86352915
865,2021-11-14,0.91037536,0.8581681
866,2021-11-15,0.9034069,0.8530538
867,2021-11-16,0.8937919,0.8479996
868,2021-11-17,0.8701988,0.8256947
869,2021-11-18,0.8606465,0.81402075
870,2021-11-19,0.8281265,0.7879904
871,2021-11-20,0.83368367,0.7928991
872,2021-11-21,0.84970546,0.8120883
873,2021-11-22,0.8582078,0.8164369
874,2021-11-23,0.8397069,0.7976553
875,2021-11-24,0.8444935,0.80225575
876,2021-11-25,0.84466314,0.80706424
877,2021-11-26,0.86785364,0.8244233
878,2021-11-27,0.84694403,0.8081227
879,2021-11-28,0.83411604,0.7867202
880,2021-11-29,0.8324988,0.7912968
881,2021-11-30,0.8478136,0.80931044
882,2021-12-01,0.87591875,0.8369288
883,2021-12-02,0.8951739,0.85180014
884,2021-12-03,0.89789283,0.8496792
885,2021-12-04,0.87069625,0.82512784
886,2021-12-05,0.8424632,0.7982713
887,2021-12-06,0.83133525,0.7910162
888,2021-12-07,0.8434881,0.8060547
889,2021-12-08,0.8488681,0.8101371
890,2021-12-09,0.8635443,0.8208224
891,2021-12-10,0.84969705,0.80841047
892,2021-12-11,0.823941,0.78228486
893,2021-12-12,0.811176,0.7705529
894,2021-12-13,0.8172721,0.7756511
895,2021-12-14,0.7935588,0.7594894
896,2021-12-15,0.7753046,0.73917365
897,2021-12-16,0.7891522,0.7560806
898,2021-12-17,0.798284,0.7655756
899,2021-12-18,0.7956243,0.7601708
900,2021-12-19,0.7959314,0.75811887
901,2021-12-20,0.7949979,0.7571028
902,2021-12-21,0.78924376,0.7541257
903,2021-12-22,0.79131323,0.75570273
904,2021-12-23,0.79995567,0.7652257
905,2021-12-24,0.8097148,0.7731276
906,2021-12-25,0.8113853,0.7748463
907,2021-12-26,0.8167435,0.77791095
908,2021-12-27,0.8157749,0.7744785
909,2021-12-28,0.811382,0.77394193
910,2021-12-29,0.7861222,0.7514359
911,2021-12-30,0.77113867,0.73480374
912,2021-12-31,0.75637877,0.7262564
913,2022-01-01,0.7514703,0.72161293
914,2022-01-02,0.7606774,0.7274308
915,2022-01-03,0.76687014,0.732207
916,2022-01-04,0.76106083,0.728661
917,2022-01-05,0.76005644,0.7286122
918,2022-01-06,0.7449481,0.7157491
919,2022-01-07,0.72660035,0.69626707
920,2022-01-08,0.6911038,0.66596967
921,2022-01-09,0.6671102,0.6411712
922,2022-01-10,0.65594417,0.63232684
923,2022-01-11,0.6434689,0.62433183
924,2022-01-12,0.6513092,0.6302478
925,2022-01-13,0.6723385,0.6527638
926,2022-01-14,0.6778254,0.65680504
927,2022-01-15,0.68234766,0.6578659
928,2022-01-16,0.6837442,0.6590286
929,2022-01-17,0.68684644,0.6612364
930,2022-01-18,0.6723461,0.6493114
931,2022-01-19,0.66199124,0.63859284
932,2022-01-20,0.65195346,0.6320087
933,2022-01-21,0.6413493,0.6214891
934,2022-01-22,0.59581697,0.5798185
935,2022-01-23,0.54775625,0.53104174
936,2022-01-24,0.5241627,0.51175576
937,2022-01-25,0.5162122,0.50748175
938,2022-01-26,0.51750875,0.50778854
939,2022-01-27,0.5178234,0.5084907
940,2022-01-28,0.5137013,0.5045433
941,2022-01-29,0.5228806,0.5122775
942,2022-01-30,0.5340385,0.52399
943,2022-01-31,0.5431193,0.5316477
944,2022-02-01,0.55160034,0.53989553
945,2022-02-02,0.56670433,0.55508614
946,2022-02-03,0.5710051,0.5578509
947,2022-02-04,0.5664786,0.55272955
948,2022-02-05,0.58460253,0.57070124
949,2022-02-06,0.60989934,0.59545934
950,2022-02-07,0.6265386,0.6059493
951,2022-02-08,0.6348525,0.61622584
952,2022-02-09,0.63742113,0.62102735
953,2022-02-10,0.65953,0.63846684
954,2022-02-11,0.6530646,0.6349217
955,2022-02-12,0.63424975,0.61405385
956,2022-02-13,0.6194167,0.5975922
957,2022-02-14,0.6071947,0.58816636
958,2022-02-15,0.6047488,0.5881505
959,2022-02-16,0.62200207,0.605973
960,2022-02-17,0.6417747,0.623663
961,2022-02-18,0.63087344,0.61159486
962,2022-02-19,0.60416484,0.5846518
963,2022-02-20,0.58553326,0.5658442
964,2022-02-21,0.56733185,0.55161613
965,2022-02-22,0.5484895,0.535809
966,2022-02-23,0.54723465,0.5346305
967,2022-02-24,0.54868805,0.5357009
968,2022-02-25,0.5442498,0.5343992
969,2022-02-26,0.56068504,0.547966
970,2022-02-27,0.5767205,0.5632977
971,2022-02-28,0.5700511,0.5537714
972,2022-03-01,0.5780861,0.56255764
973,2022-03-02,0.59351176,0.5826925
974,2022-03-03,0.61513245,0.5986497
975,2022-03-04,0.6080067,0.5907465
976,2022-03-05,0.5798882,0.5637778
977,2022-03-06,0.56474894,0.54671293
978,2022-03-07,0.55155325,0.53538126
979,2022-03-08,0.53403926,0.5224376
980,2022-03-09,0.52896005,0.51765305
981,2022-03-10,0.55015886,0.53813255
982,2022-03-11,0.5534089,0.5420608
983,2022-03-12,0.5489033,0.53462607
984,2022-03-13,0.54359275,0.5259295
985,2022-03-14,0.53215754,0.5172311
986,2022-03-15,0.5249572,0.5126274
987,2022-03-16,0.533697,0.52507526
988,2022-03-17,0.5570817,0.54574984
989,2022-03-18,0.5780976,0.5649659
990,2022-03-19,0.5962934,0.58214
991,2022-03-20,0.6067755,0.5915264
992,2022-03-21,0.60856074,0.5873274
993,2022-03-22,0.6032663,0.58564705
994,2022-03-23,0.6013287,0.58732045
995,2022-03-24,0.6197999,0.60298
996,2022-03-25,0.63455796,0.61606157
997,2022-03-26,0.63899493,0.621643
998,2022-03-27,0.64922523,0.62402356
999,2022-03-28,0.66022927,0.6360106
1000,2022-03-29,0.6639418,0.6448941
1001,2022-03-30,0.6824061,0.66190076
1002,2022-03-31,0.6964082,0.67228705
1003,2022-04-01,0.69023865,0.66627175
1004,2022-04-02,0.6958298,0.671183
1005,2022-04-03,0.7021352,0.6780708
1006,2022-04-04,0.71606624,0.6870828
1007,2022-04-05,0.7164774,0.689506
1008,2022-04-06,0.7078645,0.6812331
1009,2022-04-07,0.6866604,0.6614487
1010,2022-04-08,0.67353916,0.6485306
1011,2022-04-09,0.66402215,0.64193094
1012,2022-04-10,0.6681795,0.64247525
1013,2022-04-11,0.66462785,0.6386008
1014,2022-04-12,0.63968897,0.6200682
1015,2022-04-13,0.62589115,0.6050225
1016,2022-04-14,0.6365778,0.61654705
1017,2022-04-15,0.63154405,0.6128925
1018,2022-04-16,0.6311852,0.61067617
1019,2022-04-17,0.63015556,0.6103588
1020,2022-04-18,0.62966317,0.6092843
1021,2022-04-19,0.62870926,0.60972935
1022,2022-04-20,0.6324162,0.6141185
1023,2022-04-21,0.6382735,0.6206515
1024,2022-04-22,0.6328013,0.6132768
1025,2022-04-23,0.6260958,0.60608774
1026,2022-04-24,0.6168334,0.5943137
1027,2022-04-25,0.61158067,0.5898682
1028,2022-04-26,0.60554266,0.5896586
1029,2022-04-27,0.5969188,0.58246285
1030,2022-04-28,0.604561,0.58566916
1031,2022-04-29,0.60209626,0.5867093
1032,2022-04-30,0.5979975,0.58357185
1033,2022-05-01,0.59051967,0.5723486
1034,2022-05-02,0.58697206,0.5711092
1035,2022-05-03,0.58637536,0.5729864
1036,2022-05-04,0.58858114,0.5751127
1037,2022-05-05,0.60101897,0.58447033
1038,2022-05-06,0.590739,0.5766996
1039,2022-05-07,0.58052677,0.564051
1040,2022-05-08,0.5623136,0.5470088
1041,2022-05-09,0.54665744,0.5323393
1042,2022-05-10,0.5106755,0.50194234
1043,2022-05-11,0.49705255,0.487493
1044,2022-05-12,0.47032145,0.4642207
1045,2022-05-13,0.44351807,0.43651336
1046,2022-05-14,0.43077603,0.42454576
1047,2022-05-15,0.4320771,0.42725828
1048,2022-05-16,0.4451887,0.43718314
1049,2022-05-17,0.43595222,0.43267262
1050,2022-05-18,0.4384035,0.4325359
1051,2022-05-19,0.4280609,0.42343125
1052,2022-05-20,0.42550588,0.4197628
1053,2022-05-21,0.41895586,0.41524267
1054,2022-05-22,0.42138767,0.413799
1055,2022-05-23,0.4246874,0.4175266
1056,2022-05-24,0.41658404,0.41362718
1057,2022-05-25,0.41906273,0.41412145
1058,2022-05-26,0.418266,0.41217488
1059,2022-05-27,0.40205705,0.39886978
1060,2022-05-28,0.38268852,0.37985435
1061,2022-05-29,0.38053972,0.37468693
1062,2022-05-30,0.38045952,0.3750633
1063,2022-05-31,0.3948676,0.39153937
1064,2022-06-01,0.40439638,0.4035092
1065,2022-06-02,0.40473658,0.40071827
1066,2022-06-03,0.39575,0.39090133
1067,2022-06-04,0.38464606,0.38103363
1068,2022-06-05,0.38376883,0.37645775
1069,2022-06-06,0.37969443,0.37330425
1070,2022-06-07,0.37887907,0.3759857
1071,2022-06-08,0.37992895,0.3785412
1072,2022-06-09,0.38450038,0.38022196
1073,2022-06-10,0.38139725,0.37729767
1074,2022-06-11,0.36710083,0.3652919
1075,2022-06-12,0.3473786,0.34586525
1076,2022-06-13,0.3277034,0.3255535
1077,2022-06-14,0.29123354,0.29136708
1078,2022-06-15,0.26845422,0.2666913
1079,2022-06-16,0.25786045,0.25772694
1080,2022-06-17,0.24519049,0.24631481
1081,2022-06-18,0.2380441,0.23697527
1082,2022-06-19,0.22067256,0.22170253
1083,2022-06-20,0.22841859,0.22716534
1084,2022-06-21,0.23060565,0.23220974
1085,2022-06-22,0.23850319,0.23821819
1086,2022-06-23,0.23196577,0.23264492
1087,2022-06-24,0.2353016,0.23459901
1088,2022-06-25,0.24483682,0.24524674
1089,2022-06-26,0.2569653,0.25664556
1090,2022-06-27,0.25915208,0.25749746
1091,2022-06-28,0.25364074,0.25361067
1092,2022-06-29,0.24609993,0.24693371
1093,2022-06-30,0.24130777,0.24157849
1094,2022-07-01,0.22928418,0.2300414
1095,2022-07-02,0.22669852,0.22577904
1096,2022-07-03,0.22485624,0.22426401
1097,2022-07-04,0.22642246,0.22370645
1098,2022-07-05,0.22919665,0.22878452
1099,2022-07-06,0.23181581,0.23366024
1100,2022-07-07,0.24526574,0.24512647
1101,2022-07-08,0.2517175,0.2525854
1102,2022-07-09,0.25817728,0.25855836
1103,2022-07-10,0.2615346,0.2588144
1104,2022-07-11,0.25300533,0.2511126
1105,2022-07-12,0.23764436,0.23804393
1106,2022-07-13,0.22770111,0.22823636
1107,2022-07-14,0.22703417,0.22711
1108,2022-07-15,0.23711433,0.23705444
1109,2022-07-16,0.2514602,0.25245094
1110,2022-07-17,0.26994753,0.2695629
1111,2022-07-18,0.28149065,0.2805933
1112,2022-07-19,0.3008672,0.300451
1113,2022-07-20,0.3149062,0.31645778
1114,2022-07-21,0.32783782,0.32707605
1115,2022-07-22,0.3318923,0.33040962
1116,2022-07-23,0.32911038,0.32777095
1117,2022-07-24,0.3321412,0.32711866
1118,2022-07-25,0.33117095,0.32626468
1119,2022-07-26,0.31805268,0.3176841
1120,2022-07-27,0.30771533,0.30702233
1121,2022-07-28,0.32189995,0.31964618
1122,2022-07-29,0.34328142,0.34381017
1123,2022-07-30,0.36366045,0.36261398
1124,2022-07-31,0.36663225,0.36204237
1125,2022-08-01,0.36174807,0.3550784
1126,2022-08-02,0.34751284,0.3451747
1127,2022-08-03,0.34293848,0.34135273
1128,2022-08-04,0.3452482,0.34256533
1129,2022-08-05,0.34204862,0.33897886
1130,2022-08-06,0.34868115,0.34601352
1131,2022-08-07,0.35498628,0.35211226
1132,2022-08-08,0.36027128,0.35639656
1133,2022-08-09,0.3626214,0.3598751
1134,2022-08-10,0.3629161,0.36142433
1135,2022-08-11,0.3771563,0.37392172
1136,2022-08-12,0.38628986,0.3846096
1137,2022-08-13,0.40375087,0.3991056
1138,2022-08-14,0.41153556,0.40655634
1139,2022-08-15,0.41257077,0.40652838
1140,2022-08-16,0.4062411,0.40155986
1141,2022-08-17,0.39766532,0.39327517
1142,2022-08-18,0.39427134,0.3911059
1143,2022-08-19,0.39139783,0.3871303
1144,2022-08-20,0.37240815,0.37006068
1145,2022-08-21,0.35136366,0.3456541
1146,2022-08-22,0.3411171,0.33533117
1147,2022-08-23,0.33440554,0.33195743
1148,2022-08-24,0.3388543,0.3363215
1149,2022-08-25,0.3454209,0.34364283
1150,2022-08-26,0.35272807,0.35000128
1151,2022-08-27,0.34022564,0.33906734
1152,2022-08-28,0.32780796,0.32497415
1153,2022-08-29,0.31412667,0.31167492
1154,2022-08-30,0.31611395,0.31522396
1155,2022-08-31,0.3203521,0.32000855
1156,2022-09-01,0.3287984,0.32725528
1157,2022-09-02,0.33180487,0.33039775
1158,2022-09-03,0.33391806,0.3330855
1159,2022-09-04,0.33395144,0.33017153
1160,2022-09-05,0.33380657,0.32669336
1161,2022-09-06,0.3286132,0.32573488
1162,2022-09-07,0.32507077,0.3265099
1163,2022-09-08,0.33929488,0.33829424
1164,2022-09-09,0.345655,0.34381852
1165,2022-09-10,0.3549343,0.35252202
1166,2022-09-11,0.36609548,0.3620427
1167,2022-09-12,0.37163708,0.36655393
1168,2022-09-13,0.36273652,0.36076877
1169,2022-09-14,0.3478456,0.34803948
1170,2022-09-15,0.3490213,0.3471016
1171,2022-09-16,0.33189186,0.3319895
1172,2022-09-17,0.32112238,0.3186162
1173,2022-09-18,0.31241694,0.3093983
1174,2022-09-19,0.2992866,0.2976041
1175,2022-09-20,0.2920939,0.2912285
1176,2022-09-21,0.28397745,0.2848623
1177,2022-09-22,0.27816087,0.27751836
1178,2022-09-23,0.27609116,0.27490926
1179,2022-09-24,0.27754706,0.27799776
1180,2022-09-25,0.28180414,0.27940014
1181,2022-09-26,0.27763727,0.2749605
1182,2022-09-27,0.2735444,0.27338418
1183,2022-09-28,0.27587095,0.27674294
1184,2022-09-29,0.28260115,0.28167027
1185,2022-09-30,0.28222004,0.28216335
1186,2022-10-01,0.28099045,0.28079036
1187,2022-10-02,0.2814725,0.27868885
1188,2022-10-03,0.27590507,0.27211645
1189,2022-10-04,0.27065885,0.26986936
1190,2022-10-05,0.27467692,0.27447048
1191,2022-10-06,0.28442588,0.28231356
1192,2022-10-07,0.2832416,0.28214017
1193,2022-10-08,0.28030676,0.27993542
1194,2022-10-09,0.28027087,0.27702108
1195,2022-10-10,0.27812424,0.26956448
1196,2022-10-11,0.26657763,0.26249632
1197,2022-10-12,0.25703037,0.25772136
1198,2022-10-13,0.26795492,0.26685292
1199,2022-10-14,0.26990503,0.2700274
1200,2022-10-15,0.27076888,0.27056044
1201,2022-10-16,0.27286714,0.26865834
1202,2022-10-17,0.2710728,0.26613405
1203,2022-10-18,0.26707876,0.2662555
1204,2022-10-19,0.2703019,0.2707159
1205,2022-10-20,0.2736617,0.27251083
1206,2022-10-21,0.27103376,0.26960585
1207,2022-10-22,0.27018955,0.2697765
1208,2022-10-23,0.27364084,0.27073827
1209,2022-10-24,0.28029385,0.27671346
1210,2022-10-25,0.27606538,0.2765782
1211,2022-10-26,0.29055482,0.29103538
1212,2022-10-27,0.31228384,0.31291723
1213,2022-10-28,0.32318565,0.3231181
1214,2022-10-29,0.33004403,0.327318
1215,2022-10-30,0.33363083,0.33163992
1216,2022-10-31,0.3364446,0.33360893
1217,2022-11-01,0.33456954,0.33228108
1218,2022-11-02,0.33089736,0.32879603
1219,2022-11-03,0.32716617,0.3259522
1220,2022-11-04,0.32393536,0.32203686
1221,2022-11-05,0.33435664,0.3326451
1222,2022-11-06,0.3412285,0.33865058
1223,2022-11-07,0.3425343,0.3388504
1224,2022-11-08,0.33134586,0.33083853
1225,2022-11-09,0.3087233,0.3095523
1226,2022-11-10,0.2754607,0.27458468
1227,2022-11-11,0.26743287,0.265449
1228,2022-11-12,0.26588953,0.26782948
1229,2022-11-13,0.27323735,0.27215374
1230,2022-11-14,0.26543468,0.26552105
1231,2022-11-15,0.26187748,0.26194
1232,2022-11-16,0.2630166,0.26263022
1233,2022-11-17,0.26110682,0.26132783
1234,2022-11-18,0.25831896,0.257962
1235,2022-11-19,0.25643232,0.25601727
1236,2022-11-20,0.25702012,0.25594386
1237,2022-11-21,0.2499531,0.24928097
1238,2022-11-22,0.24026555,0.240616
1239,2022-11-23,0.23627275,0.2371085
1240,2022-11-24,0.24390243,0.24326411
1241,2022-11-25,0.24937649,0.24851096
1242,2022-11-26,0.2514424,0.25089067
1243,2022-11-27,0.2523492,0.25062346
1244,2022-11-28,0.2523031,0.24997197
1245,2022-11-29,0.24638548,0.24696043
1246,2022-11-30,0.24906085,0.24927936
1247,2022-12-01,0.26183632,0.26151025
1248,2022-12-02,0.26755875,0.267258
1249,2022-12-03,0.271686,0.2704223
1250,2022-12-04,0.26655483,0.26359212
1251,2022-12-05,0.26628435,0.26239693
1252,2022-12-06,0.25834447,0.25818285
1253,2022-12-07,0.26149464,0.2617997
1254,2022-12-08,0.26136297,0.26198447
1255,2022-12-09,0.2665545,0.26516977
1256,2022-12-10,0.26726687,0.26654926
1257,2022-12-11,0.26702017,0.26332816
1258,2022-12-12,0.26555738,0.25953856
1259,2022-12-13,0.25801632,0.25627053
1260,2022-12-14,0.2611871,0.26318625
1261,2022-12-15,0.2738637,0.27421084
1262,2022-12-16,0.274612,0.27317035
1263,2022-12-17,0.26050907,0.26040763
1264,2022-12-18,0.25269192,0.25115877
1265,2022-12-19,0.25082025,0.24713251
1266,2022-12-20,0.24442276,0.2427691
1267,2022-12-21,0.24453096,0.24449265
1268,2022-12-22,0.25027177,0.25012887
1269,2022-12-23,0.2554032,0.2534022
1270,2022-12-24,0.25350136,0.2530283
1271,2022-12-25,0.25468877,0.24899818
1272,2022-12-26,0.2542563,0.24648134
1273,2022-12-27,0.24177364,0.23702069
1274,2022-12-28,0.24260217,0.24067603
1275,2022-12-29,0.24415493,0.24361502
1276,2022-12-30,0.24777675,0.24649687
1277,2022-12-31,0.24853688,0.24786912
1278,2023-01-01,0.2493561,0.24826616
1279,2023-01-02,0.2511576,0.24621257
1280,2023-01-03,0.24942973,0.24495928
1281,2023-01-04,0.2437144,0.24139407
1282,2023-01-05,0.25113702,0.25106052
1283,2023-01-06,0.2557062,0.25606585
1284,2023-01-07,0.26573494,0.26349843
1285,2023-01-08,0.26396728,0.25857323
1286,2023-01-09,0.2626373,0.25821832
1287,2023-01-10,0.2596547,0.25971925
1288,2023-01-11,0.2716901,0.27172208
1289,2023-01-12,0.2826893,0.28085333
1290,2023-01-13,0.28887305,0.28819686
1291,2023-01-14,0.29720047,0.29759663
1292,2023-01-15,0.3143795,0.3136018
1293,2023-01-16,0.32416254,0.31995228
1294,2023-01-17,0.33052304,0.32722276
1295,2023-01-18,0.32406342,0.3237784
1296,2023-01-19,0.32788354,0.32629156
1297,2023-01-20,0.3270434,0.32445484
1298,2023-01-21,0.33575845,0.33326977
1299,2023-01-22,0.3418914,0.339726
1300,2023-01-23,0.34587198,0.34070796
1301,2023-01-24,0.3413182,0.33774212
1302,2023-01-25,0.33118924,0.33000517
1303,2023-01-26,0.3350771,0.33276543
1304,2023-01-27,0.33579546,0.33250862
1305,2023-01-28,0.33765382,0.33449692
1306,2023-01-29,0.3315496,0.3277731
1307,2023-01-30,0.33736724,0.33227503
